id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15,price_category
829000160,2014-10-09,311000.0,,,2020.0,5917.0,1.0,0,3,1220,800,1993,0,98108,2130,5529,medium
4077800376,2014-07-01,600000.0,5.0,2.25,2980.0,7781.0,1.0,0,3,1580,1400,1960,0,98125,2310,7781,high
6154500030,2014-06-26,1080000.0,4.0,3.5,3990.0,5267.0,2.0,0,3,3990,0,2008,0,98006,3230,6481,luxury
9828202325,2014-06-19,436000.0,2.0,1.0,790.0,6600.0,1.0,0,3,790,0,1949,0,98122,1520,4400,medium
795002190,2014-07-15,205000.0,2.0,1.0,1060.0,,1.0,0,3,1060,0,1941,0,98168,1390,8000,low
226059065,2014-09-03,514000.0,3.0,2.25,2260.0,54014.0,1.0,0,3,1450,810,1962,0,98072,2140,44431,high
8682280270,2014-09-03,530000.0,2.0,2.5,1900.0,2983.0,2.0,0,3,1900,0,2006,0,98053,1510,3876,high
7695370160,2014-08-11,511000.0,5.0,2.5,3361.0,6983.0,2.0,0,3,3361,0,2006,0,98092,3112,6920,high
3025300226,2014-05-15,2100000.0,4.0,1.75,3550.0,19865.0,2.0,0,3,3550,0,1962,2002,98039,3000,19862,luxury
241900160,2015-03-10,370000.0,5.0,2.5,2740.0,5460.0,2.0,0,3,2740,0,2005,0,98031,2900,5971,medium
2461900550,2014-12-16,500000.0,4.0,1.75,2040.0,6000.0,1.0,0,5,1020,1020,1943,0,98136,1440,6000,medium
9206700060,2014-11-05,710000.0,4.0,2.5,4070.0,129808.0,2.0,0,3,4070,0,1998,0,98038,4070,102366,high
1997200060,2014-09-08,270000.0,1.0,1.0,720.0,5196.0,1.0,0,3,720,0,1911,0,98103,1580,5762,medium
5468700105,2014-08-05,415000.0,3.0,1.75,2000.0,8400.0,1.5,0,4,2000,0,1959,0,98133,2000,8400,medium
5078400160,2014-06-05,1800000.0,5.0,4.5,,15580.0,2.0,0,3,3390,1010,2003,0,98004,2150,14249,luxury
6603000030,2014-12-17,236000.0,3.0,1.75,1300.0,8976.0,1.0,0,3,1300,0,1967,0,98003,1430,9750,low
8598200070,2014-12-08,278000.0,,2.5,1420.0,,2.0,0,3,1420,0,2004,0,98059,1500,2230,medium
5101402435,2014-06-03,312000.0,3.0,2.25,1540.0,5338.0,1.0,0,5,770,770,1954,0,98115,1680,6525,medium
5101402435,2015-03-04,539000.0,3.0,2.25,1540.0,5338.0,1.0,0,5,770,770,1954,0,98115,1680,6525,high
8820902400,2014-09-10,498000.0,3.0,3.0,2360.0,2750.0,2.0,0,3,1780,580,1983,0,98125,1970,5800,medium
1246700251,2014-05-27,857000.0,4.0,3.0,3720.0,29043.0,2.0,0,3,3720,0,1991,0,98033,1610,23000,very high
5315101716,2015-02-25,780000.0,3.0,1.75,1690.0,13500.0,1.0,0,4,1690,0,1978,0,98040,1950,10500,very high
5035300570,2014-09-23,650000.0,3.0,2.0,2300.0,5000.0,1.0,0,4,1150,1150,1938,0,98199,2300,5000,high
4123400310,2015-04-09,559500.0,4.0,1.75,1650.0,7088.0,1.0,0,3,1650,0,1973,0,98027,1850,7523,high
4058802255,2014-07-24,219950.0,2.0,1.0,990.0,6448.0,1.0,0,3,990,0,1948,0,98178,1130,7200,low
2141330560,2014-07-25,671500.0,4.0,2.25,2130.0,8410.0,2.0,0,4,2130,0,1977,0,98006,2170,8400,high
2725069121,2014-09-03,813000.0,4.0,2.5,3320.0,52707.0,2.0,0,3,3320,0,1999,0,98074,3040,54450,very high
7682200340,2014-07-28,182000.0,3.0,2.25,,8875.0,1.0,0,3,1290,670,1965,0,98003,1890,8700,low
9518100059,2014-08-22,203700.0,2.0,1.0,770.0,2500.0,1.0,0,3,770,0,1913,1960,98072,1500,8286,low
1861400060,2014-05-05,740000.0,,1.75,2010.0,3600.0,1.5,0,3,2010,0,1902,0,98119,2010,3600,high
2223059053,2015-03-11,230000.0,2.0,1.0,800.0,17965.0,1.0,0,4,800,0,1942,0,98058,1500,8925,low
421049114,2014-10-09,128000.0,3.0,1.0,910.0,11117.0,1.0,0,3,910,0,1955,0,98003,1490,8416,low
6703100140,2014-08-22,345000.0,3.0,1.0,,6628.0,1.0,0,4,1200,0,1952,0,98155,1330,6768,medium
6127010890,2015-04-27,663000.0,4.0,2.5,3570.0,6246.0,2.0,0,3,3570,0,2005,0,98075,2260,5231,high
8898700960,2014-06-20,329950.0,3.0,2.5,1820.0,8085.0,2.0,0,3,1820,0,1983,0,98055,1860,8625,medium
486000597,2014-08-11,1047500.0,3.0,2.25,2930.0,7005.0,3.0,0,3,2670,260,1999,0,98117,2450,6460,luxury
7175300045,2014-11-12,402300.0,3.0,,1480.0,4050.0,1.0,0,3,870,610,1926,0,98115,1350,4500,medium
3073500045,2014-05-07,492000.0,4.0,2.5,3305.0,16164.0,1.5,0,5,2245,1060,1922,1956,98133,1620,8883,medium
2407900550,2015-05-07,448000.0,4.0,2.5,2230.0,5000.0,1.0,0,3,1650,580,2006,0,98059,2090,4637,medium
5379802650,2015-02-25,273000.0,,1.0,1560.0,7800.0,1.0,0,3,1560,0,1955,0,98188,1468,9375,medium
4364700990,2014-10-03,335000.0,3.0,1.0,1030.0,7200.0,1.0,0,3,880,150,1948,0,98126,1030,7200,medium
2158900140,2014-09-05,695000.0,3.0,3.75,2380.0,3600.0,1.5,0,3,1690,690,1927,0,98112,1990,3520,high
3235100075,2015-05-03,279000.0,3.0,1.0,1010.0,7903.0,1.0,0,3,1010,0,1948,0,98155,1010,7903,medium
2887701940,2014-12-05,485000.0,2.0,1.75,2060.0,2700.0,1.0,0,3,1030,1030,1929,0,98115,1390,2700,medium
7399200510,2014-08-12,383000.0,4.0,2.5,2370.0,10580.0,2.0,0,3,2370,0,1966,0,98055,1590,8584,medium
3578600045,2014-12-16,490000.0,4.0,2.5,2242.0,37451.0,2.0,0,3,2242,0,1995,0,98028,2242,13125,medium
9406500310,2014-11-19,240000.0,2.0,1.5,1078.0,1263.0,2.0,0,3,1078,0,1990,0,98028,1078,1263,low
1560100135,2015-02-24,285000.0,2.0,1.0,890.0,7250.0,1.0,0,3,890,0,1943,0,98125,900,7000,medium
1326069094,2015-02-25,524950.0,3.0,,2700.0,24539.0,2.0,0,3,2120,580,1977,2014,98019,1830,11000,high
3396830310,2015-04-07,729000.0,4.0,2.5,2450.0,27081.0,2.0,0,3,2450,0,1985,0,98052,2630,12025,high
4040400340,2014-09-05,460000.0,3.0,1.75,1420.0,8250.0,1.0,0,4,1420,0,1960,0,98007,2020,8250,medium
7234601221,2014-10-14,687500.0,3.0,1.5,1280.0,2114.0,1.5,0,3,1280,0,1904,0,98122,1540,1456,high
6065301040,2014-08-14,1168000.0,5.0,2.75,2910.0,15118.0,1.0,0,5,1780,1130,1972,0,98006,2880,15253,luxury
2600010390,2014-10-15,825000.0,4.0,2.25,2430.0,10050.0,2.0,0,4,2430,0,1979,0,98006,2390,10250,very high
6679000560,2014-07-29,314950.0,2.0,2.5,1860.0,6359.0,2.0,0,3,1860,0,2003,0,98038,1860,6359,medium
6743700335,2014-06-04,470000.0,3.0,2.0,1800.0,12669.0,1.0,0,3,1800,0,1956,1990,98033,1970,9775,medium
2207000060,2014-08-18,500000.0,3.0,1.5,1960.0,8815.0,1.0,0,4,1020,940,1958,0,98006,1760,9534,medium
1900000060,2014-11-17,313000.0,3.0,1.5,1550.0,7260.0,1.5,0,2,1550,0,1925,0,98166,1190,7620,medium
1232001480,2014-07-10,445000.0,2.0,1.0,840.0,3840.0,1.0,0,4,840,0,1926,0,98117,1310,3840,medium
9835800320,2014-08-28,300000.0,4.0,1.75,2080.0,8750.0,1.0,0,4,1330,750,1967,0,98032,1790,8750,medium
9285800055,2014-10-14,619500.0,4.0,2.5,2210.0,5077.0,1.5,0,4,1480,730,1912,0,98126,1740,5000,high
3438500677,2014-06-13,305000.0,3.0,1.5,1210.0,5240.0,1.0,0,4,610,600,1983,0,98106,1560,5240,medium
3879901290,2015-04-01,874000.0,3.0,2.5,1350.0,941.0,3.0,0,3,1350,0,2007,0,98119,1640,1369,very high
3905040060,2015-03-13,477500.0,3.0,,,5146.0,2.0,0,3,1860,0,1991,0,98029,1950,5146,medium
9530101290,2014-11-10,700000.0,3.0,2.0,1940.0,4500.0,1.0,0,3,1090,850,1926,0,98107,1700,4500,high
5104532030,2015-03-06,515000.0,4.0,,3400.0,5222.0,2.0,0,3,3400,0,2005,0,98038,3190,5326,high
6411600045,2014-10-16,590000.0,4.0,2.5,2240.0,9385.0,2.0,0,3,2240,0,1991,0,98133,2010,9000,high
1796360990,2014-07-01,205000.0,3.0,1.75,1170.0,8239.0,1.0,0,3,1170,0,1981,0,98042,1180,7866,low
9264911550,2014-10-22,310000.0,3.0,3.25,3130.0,9302.0,2.0,0,3,2190,940,1987,0,98023,2350,7949,medium
7715800310,2014-08-21,442500.0,2.0,2.25,1510.0,7280.0,2.0,0,3,1510,0,1987,0,98074,1510,8120,medium
3407700012,2014-11-06,1078500.0,4.0,3.5,3740.0,41458.0,2.0,0,3,3740,0,2000,0,98072,3750,38325,luxury
2322069116,2014-08-25,530000.0,4.0,2.5,2690.0,46609.0,2.0,0,3,2690,0,1980,1991,98038,1500,34800,high
4058800875,2014-06-24,343500.0,4.0,1.75,,6204.0,1.0,0,4,1180,580,1950,0,98178,1990,6240,medium
8113101070,2015-04-23,334900.0,4.0,1.75,2180.0,4066.0,1.5,0,3,1270,910,1911,0,98118,1400,1343,medium
9512501370,2014-11-05,544300.0,4.0,1.75,1560.0,,1.0,0,5,1560,0,1969,0,98052,1510,8848,high
3670500465,2014-05-26,370000.0,3.0,2.5,1780.0,4050.0,2.0,0,3,1780,0,2001,0,98155,1571,4976,medium
8856950310,2014-05-24,245000.0,3.0,1.75,1260.0,6908.0,1.0,0,3,1260,0,1994,0,98038,1810,7159,low
4315700505,2015-02-10,535000.0,4.0,1.75,1570.0,,1.5,0,5,1570,0,1928,0,98136,1570,5720,high
3046200125,2015-04-06,202000.0,2.0,1.0,740.0,6550.0,1.0,0,4,740,0,1946,0,98168,1080,8515,low
2922701420,2014-11-18,490000.0,4.0,2.25,2020.0,4960.0,2.0,0,3,1710,310,1938,0,98117,1590,4550,medium
6430500238,2014-12-16,651500.0,4.0,1.5,1500.0,,2.0,0,5,1420,80,1929,0,98103,1480,3774,high
6031400071,2015-01-14,270000.0,4.0,2.5,1670.0,8056.0,1.0,0,3,1170,500,1961,0,98168,1360,8056,medium
1854750030,2015-04-07,1164000.0,3.0,3.5,3620.0,8072.0,2.0,0,3,2920,700,1999,0,98006,3680,9624,luxury
7950302121,2014-07-16,289000.0,,1.5,1010.0,1309.0,2.0,0,3,860,150,2007,0,98118,1190,3060,medium
1421069117,2015-04-17,240000.0,3.0,1.5,1460.0,13503.0,1.0,0,4,1460,0,1977,0,98010,1460,13394,low
1370803510,2014-05-15,790000.0,3.0,1.75,1790.0,6117.0,1.0,0,3,1350,440,1940,0,98199,1960,5554,very high
1559900140,2014-12-22,350000.0,3.0,2.25,1760.0,9621.0,2.0,0,3,1760,0,1995,0,98019,1810,6589,medium
2734100738,2014-10-29,246950.0,3.0,3.5,1790.0,1682.0,2.0,0,3,1480,310,2006,0,98108,1150,4000,low
7007700030,2015-01-05,400000.0,3.0,1.0,1050.0,6000.0,1.0,0,3,1050,0,1952,0,98116,1720,6000,medium
7702020030,2015-02-25,533000.0,,2.5,2590.0,6394.0,2.0,0,3,2590,0,2003,0,98028,2500,5328,high
1795500060,2014-10-21,198400.0,3.0,1.0,1040.0,8645.0,1.0,0,4,1040,0,1962,0,98042,1290,8645,low
3303860030,2014-10-29,495000.0,4.0,2.5,4060.0,8547.0,2.0,0,3,2790,1270,2007,0,98038,2810,8313,medium
7701960990,2014-06-16,862000.0,4.0,2.5,3190.0,14565.0,2.0,0,3,3190,0,1990,0,98077,3420,20475,very high
7701960990,2014-08-19,870000.0,4.0,2.5,3190.0,14565.0,2.0,0,3,3190,0,1990,0,98077,3420,20475,very high
5453700060,2015-02-24,875000.0,4.0,1.75,2180.0,9726.0,1.0,0,4,2180,0,1966,0,98040,2560,10244,very high
2143700935,2014-09-03,317000.0,6.0,3.5,2120.0,5840.0,2.0,0,5,2120,0,1979,0,98055,1860,8000,medium
9485300560,2014-07-25,325000.0,4.0,2.75,2110.0,6838.0,2.0,0,4,2110,0,1991,0,98031,2100,7280,medium
3693900135,2014-09-20,615000.0,2.0,1.5,1210.0,5000.0,1.5,0,5,1210,0,1907,0,98117,1570,5000,high
7212650990,2014-07-21,334950.0,4.0,2.5,2410.0,7846.0,2.0,0,3,2410,0,1992,0,98003,2380,7914,medium
1245001659,2014-08-21,775000.0,3.0,2.5,1980.0,7807.0,2.0,0,4,1980,0,1989,0,98033,1590,7579,very high
6071300550,2014-08-22,600000.0,4.0,2.5,2370.0,9135.0,1.0,0,4,1600,770,1967,0,98006,2050,9468,high
4083306620,2014-07-28,565000.0,3.0,1.75,1720.0,2218.0,1.5,0,3,1270,450,1931,2003,98103,1130,1600,high
8122100392,2014-10-28,292500.0,2.0,1.0,750.0,5026.0,1.0,0,4,750,0,1942,0,98126,1260,5040,medium
5418500800,2015-04-29,825000.0,3.0,2.25,2510.0,10418.0,1.0,0,3,1810,700,1968,0,98115,2510,9435,very high
2421059036,2015-04-15,495000.0,3.0,2.5,2577.0,156816.0,2.0,0,3,2577,0,2000,0,98092,2090,156816,medium
952000310,2014-05-20,525000.0,,1.5,1540.0,,2.0,0,3,1540,0,1941,2009,98126,1540,5750,high
5694501195,2015-05-11,438600.0,1.0,1.0,720.0,2500.0,1.0,0,3,720,0,1910,0,98103,1520,3750,medium
2872900390,2014-08-14,507000.0,3.0,2.25,1810.0,8158.0,1.0,0,3,1450,360,1984,0,98074,1740,9532,high
1502400140,2015-04-29,275900.0,3.0,1.75,1380.0,8400.0,1.0,0,3,1380,0,1967,0,98003,1540,8400,medium
3860900003,2014-06-17,1170000.0,4.0,2.5,2570.0,6251.0,2.0,0,3,2570,0,2000,0,98004,2570,9588,luxury
1180003435,2014-12-09,275000.0,4.0,1.75,1690.0,6000.0,1.0,0,3,1690,0,1957,0,98178,1350,6000,medium
6430000070,2014-10-27,355000.0,3.0,0.75,1420.0,3060.0,1.0,0,4,860,560,1923,0,98103,1350,4000,medium
5530000030,2015-01-26,233000.0,4.0,,2130.0,9579.0,1.0,0,4,1250,880,1968,0,98001,1590,9800,low
5700000465,2014-09-04,666000.0,3.0,2.5,3000.0,5000.0,1.5,0,4,2110,890,1918,0,98144,1970,5000,high
3211100570,2014-08-11,317500.0,4.0,2.5,2150.0,9000.0,1.0,0,4,1360,790,1979,0,98059,1620,8400,medium
9536601331,2014-07-22,420000.0,,2.0,2280.0,10319.0,1.0,0,4,1270,1010,1989,0,98198,2280,9767,medium
985000955,2015-03-12,290000.0,4.0,2.0,1560.0,8800.0,2.0,0,5,1560,0,1942,1967,98168,1480,10000,medium
323059208,2014-06-03,320000.0,3.0,2.0,1880.0,10758.0,1.0,0,5,940,940,1952,0,98059,2060,21000,medium
4221270350,2015-03-23,650000.0,3.0,2.5,2320.0,5284.0,2.0,0,3,2320,0,2004,0,98075,2320,4383,high
3768000030,2014-07-14,325000.0,3.0,1.75,1010.0,7171.0,1.0,0,4,1010,0,1967,0,98034,1250,7560,medium
7211401610,2014-08-20,165000.0,3.0,1.0,1120.0,5000.0,1.0,0,3,1120,0,1917,0,98146,1050,5000,low
9542000340,2014-08-07,500000.0,3.0,1.75,1560.0,16194.0,1.0,0,3,1560,0,1961,0,98005,2430,16193,medium
2426049078,2014-07-16,443000.0,4.0,1.5,1860.0,12197.0,1.0,0,3,1860,0,1964,0,98034,1510,11761,medium
5438000160,2014-06-09,213400.0,3.0,1.5,1150.0,8686.0,1.0,0,4,1150,0,1963,0,98055,1760,8798,low
259600890,2014-10-02,480000.0,4.0,,,9380.0,1.0,0,3,1920,0,1964,0,98008,1580,8580,medium
8732190200,2015-01-15,275000.0,,2.25,2490.0,7233.0,1.0,0,3,1460,1030,1978,0,98023,2000,8000,medium
3395040200,2014-07-09,299880.0,3.0,2.5,,3044.0,2.0,0,3,1460,0,2000,0,98108,1490,3044,medium
6362900171,2014-05-27,499950.0,3.0,3.5,1820.0,1501.0,2.0,0,3,1430,390,2014,0,98144,1550,1501,medium
2154500060,2014-12-03,1705000.0,5.0,3.0,4290.0,17100.0,1.0,0,3,2480,1810,1972,2007,98040,3550,16988,luxury
5706200370,2014-08-06,550000.0,4.0,,2230.0,9460.0,1.0,0,5,1480,750,1960,0,98027,1760,10878,high
1402950240,2014-06-02,300000.0,4.0,2.5,2070.0,7476.0,2.0,0,3,2070,0,2003,0,98092,2430,5500,medium
4141800030,2014-10-14,920000.0,3.0,1.75,2480.0,4000.0,1.0,0,3,1240,1240,1948,2014,98122,2450,4000,very high
3426049284,2014-08-19,2300000.0,,3.25,4110.0,15929.0,2.0,1,3,2720,1390,2001,0,98115,2640,15929,luxury
3658700510,2014-07-24,620000.0,4.0,2.75,2290.0,3060.0,1.5,0,5,1550,740,1928,0,98115,1460,3060,high
2220069196,2014-08-11,253500.0,3.0,1.0,1220.0,20400.0,1.0,0,5,1220,0,1959,0,98022,1640,53578,medium
5700004485,2014-05-20,978000.0,4.0,2.75,2620.0,13777.0,1.5,0,4,1720,900,1926,0,98144,3530,9287,very high
1328320350,2014-12-02,387500.0,4.0,2.5,3190.0,9856.0,2.0,0,3,3190,0,1979,0,98058,2260,7996,medium
3432500310,2014-06-24,325000.0,3.0,1.0,850.0,6906.0,1.0,0,3,850,0,1948,0,98155,1150,6907,medium
9274200318,2015-04-10,568000.0,3.0,2.5,1740.0,1308.0,3.0,0,3,1740,0,2008,0,98116,1740,1280,high
3034200550,2014-09-22,525000.0,4.0,2.5,2140.0,7754.0,2.0,0,3,2140,0,1996,0,98133,1690,7775,high
2078500350,2014-06-04,560000.0,3.0,2.5,2070.0,,2.0,0,3,2070,0,1996,0,98056,2620,9617,high
7203101290,2014-10-20,394000.0,3.0,2.5,1680.0,4075.0,2.0,0,3,1680,0,2008,0,98053,1710,4075,medium
9287801455,2014-10-28,484950.0,2.0,1.0,1000.0,4956.0,1.0,0,4,1000,0,1916,0,98107,1830,4959,medium
9472200060,2014-11-05,1295000.0,3.0,2.75,3340.0,12690.0,1.0,0,3,2550,790,1956,1988,98105,3340,9480,luxury
869700060,2014-07-29,315000.0,,2.5,1260.0,2767.0,2.0,0,3,1260,0,1999,0,98059,1310,2767,medium
4298100060,2014-05-09,590000.0,4.0,2.25,2430.0,32496.0,1.0,0,3,2430,0,1993,0,98077,2750,35506,high
7211402105,2014-11-26,106000.0,1.0,1.0,560.0,5700.0,1.0,0,3,560,0,1947,0,98146,1120,5000,low
7135520260,2014-11-18,751000.0,3.0,2.5,3380.0,9528.0,2.0,0,3,3380,0,1994,0,98059,3630,14089,very high
9222400565,2014-10-17,474000.0,2.0,1.0,1100.0,3500.0,1.0,0,5,1100,0,1908,0,98115,2050,4000,medium
7116500125,2014-05-28,189000.0,2.0,2.0,1700.0,3171.0,1.0,0,5,850,850,1927,0,98002,1380,5906,low
7202290320,2014-10-24,440500.0,3.0,2.5,1600.0,3172.0,2.0,0,3,1600,0,2002,0,98053,1690,3698,medium
9808630260,2015-03-18,1017000.0,3.0,2.5,2605.0,2216.0,2.0,0,4,2090,515,1979,0,98033,2605,1979,luxury
8682310310,2015-05-11,589000.0,2.0,2.0,1850.0,4667.0,1.0,0,3,1850,0,2010,0,98053,1860,6008,high
4137000700,2014-08-29,273000.0,,2.25,1830.0,7651.0,2.0,0,3,1830,0,1986,0,98092,2160,8442,medium
5119400075,2014-06-20,950000.0,3.0,3.25,3050.0,18892.0,1.0,1,4,1650,1400,1962,0,98198,1170,70973,very high
8857100060,2014-11-10,277700.0,2.0,1.5,1240.0,1055.0,2.0,0,3,1200,40,1967,0,98008,1410,1340,medium
3329510200,2014-11-24,299900.0,3.0,2.25,2100.0,8163.0,2.0,0,3,2100,0,1984,0,98001,1410,7515,medium
7789200070,2014-06-03,235000.0,3.0,1.0,1250.0,15603.0,1.0,0,4,1250,0,1959,0,98056,1720,10220,low
6140600049,2015-05-06,464000.0,2.0,2.0,1230.0,4800.0,2.0,0,3,1230,0,1952,2004,98133,1560,7200,medium
9324320030,2015-03-17,281000.0,3.0,,1690.0,9826.0,1.0,0,4,1690,0,1988,0,98023,1980,9826,medium
2555900030,2014-11-07,320000.0,3.0,1.0,1520.0,,1.5,0,4,1520,0,1951,0,98155,1520,7800,medium
8662500350,2014-06-20,282000.0,4.0,2.0,,6302.0,2.0,0,3,1890,0,1997,0,98030,1690,5369,medium
7856601040,2015-02-20,745000.0,4.0,1.75,1990.0,8900.0,1.0,0,4,1990,0,1972,0,98006,2620,8925,high
109200390,2014-08-20,245000.0,3.0,1.75,1480.0,3900.0,1.0,0,4,1480,0,1980,0,98023,1830,6956,low
109200390,2014-10-20,250000.0,3.0,1.75,1480.0,3900.0,1.0,0,4,1480,0,1980,0,98023,1830,6956,low
6870300060,2014-09-22,470000.0,3.0,2.5,2120.0,2374.0,2.0,0,3,1770,350,2005,0,98052,2480,3043,medium
2734100732,2014-10-15,216650.0,3.0,3.5,,1077.0,2.0,0,3,1300,180,2007,0,98109,1140,2003,low
7201900370,2015-05-05,440000.0,3.0,1.0,1250.0,8412.0,1.0,0,4,1250,0,1975,0,98052,1840,8976,medium
3904960700,2014-06-13,590000.0,4.0,2.5,2010.0,7972.0,2.0,0,4,2010,0,1989,0,98029,2100,8511,high
2225059240,2014-10-28,935000.0,,2.5,3150.0,35283.0,1.0,0,3,1800,1350,1975,0,98005,3280,35283,very high
4397650160,2014-09-22,848000.0,3.0,3.5,3010.0,5717.0,2.0,0,3,3010,0,2000,0,98007,2780,5138,very high
3629860060,2015-03-12,827500.0,5.0,4.25,3920.0,5823.0,2.0,0,3,3000,920,2000,0,98029,3000,5297,very high
4083305085,2014-05-20,1125000.0,6.0,3.0,2880.0,3192.0,2.0,0,4,2180,700,1919,0,98103,1870,4533,luxury
518500700,2014-05-07,630000.0,2.0,2.25,2550.0,5663.0,1.0,0,3,1720,830,2011,0,98056,2560,3828,high
3580900260,2014-05-05,340000.0,5.0,1.0,,9022.0,1.5,0,4,1120,0,1962,0,98034,1310,7500,medium
1974300060,2014-09-23,570000.0,4.0,2.75,3140.0,10918.0,1.0,0,3,1900,1240,1968,1986,98034,3170,10918,high
624069035,2014-12-09,2750000.0,4.0,4.0,,5575.0,2.0,1,4,2860,1270,1993,0,98075,2980,5575,luxury
5152980070,2015-01-02,514500.0,4.0,2.5,2990.0,9614.0,1.0,0,4,1740,1250,1976,0,98003,3370,12085,high
2624039114,2015-04-13,360000.0,2.0,1.0,1120.0,12625.0,1.0,0,3,1120,0,1940,0,98136,1880,6828,medium
4337000200,2014-12-17,228900.0,4.0,1.5,1570.0,8775.0,1.0,0,3,1570,0,1943,0,98166,980,8775,low
7203100550,2014-06-25,660000.0,,2.75,2210.0,4000.0,2.0,0,3,2210,0,2008,0,98053,2230,4674,high
2782100260,2015-03-03,647000.0,4.0,,2390.0,5800.0,2.0,0,3,2390,0,2000,0,98075,2590,6507,high
1737320060,2014-06-10,366000.0,3.0,1.75,1520.0,8625.0,1.0,0,3,1520,0,1976,0,98011,2080,9200,medium
7972604001,2014-07-18,354000.0,5.0,1.75,1830.0,7986.0,1.0,0,4,1060,770,1962,0,98106,1410,7260,medium
2719100240,2014-05-19,850000.0,4.0,3.5,2640.0,5900.0,2.0,0,3,2640,0,1937,1998,98136,1700,5900,very high
3904990570,2014-05-24,496700.0,3.0,2.5,1740.0,5782.0,2.0,0,4,1740,0,1989,0,98029,2080,5782,medium
7399000350,2014-11-04,300000.0,3.0,2.0,1550.0,8300.0,1.0,0,4,1550,0,1965,0,98055,1860,8000,medium
6400700189,2014-10-17,390000.0,3.0,1.0,1040.0,8075.0,1.0,0,4,1040,0,1961,0,98033,1450,8075,medium
4305200070,2014-05-19,350000.0,3.0,2.25,,7200.0,2.0,0,4,1640,0,1985,0,98007,1830,8372,medium
4305200070,2014-09-22,561000.0,3.0,2.25,1640.0,7200.0,2.0,0,4,1640,0,1985,0,98007,1830,8372,high
2201500240,2014-07-30,475000.0,3.0,1.75,1260.0,10065.0,1.0,0,3,1260,0,1954,2014,98006,1320,10278,medium
3277800729,2014-10-16,275000.0,3.0,1.5,1170.0,1174.0,2.0,0,3,840,330,2007,0,98126,1170,2537,medium
2525310320,2014-10-28,290000.0,3.0,,1590.0,13500.0,1.0,0,4,1090,500,1980,0,98038,1540,10375,medium
2215901840,2015-02-11,199000.0,3.0,2.5,,6725.0,1.0,0,3,1330,420,1993,0,98038,1670,7744,low
1796700160,2015-03-24,279900.0,4.0,2.5,1770.0,4338.0,2.0,0,3,1770,0,2001,0,98042,1770,6606,medium
4218400671,2015-05-05,1655000.0,4.0,2.25,3530.0,5500.0,2.0,0,3,2860,670,1940,0,98105,2840,5500,luxury
6415100350,2015-04-13,405000.0,3.0,2.5,2160.0,10200.0,1.0,0,3,1360,800,1978,0,98133,2010,7850,medium
7504020400,2015-01-27,615000.0,4.0,2.25,2360.0,15860.0,1.0,0,3,2360,0,1977,0,98074,2650,11798,high
8732190070,2014-10-02,268000.0,3.0,1.75,1980.0,,1.0,0,3,1180,800,1978,0,98023,2090,8539,medium
2826049200,2014-08-25,451000.0,4.0,1.5,1620.0,5444.0,1.5,0,3,1620,0,1955,0,98125,1620,6912,medium
8682292190,2014-12-15,850000.0,2.0,2.75,2700.0,9854.0,1.0,0,3,2700,0,2012,0,98053,1440,4168,very high
2524049250,2014-09-21,1180000.0,5.0,2.25,3270.0,16553.0,2.0,0,5,2470,800,1968,0,98040,3690,17916,luxury
7972603385,2014-05-16,245000.0,2.0,1.0,870.0,6150.0,1.0,0,3,870,0,1941,0,98106,1120,6150,low
4454800060,2014-06-26,450000.0,2.0,1.75,,3340.0,1.0,0,3,700,140,1912,0,98107,1700,3980,medium
8910500226,2015-04-09,370350.0,3.0,3.5,1340.0,1168.0,2.0,0,3,1080,260,2002,0,98133,1650,1378,medium
1972202505,2014-07-29,543000.0,3.0,2.5,1540.0,1256.0,3.0,0,3,1540,0,2004,0,98103,1500,1350,high
6303400520,2015-01-27,265000.0,2.0,2.0,1650.0,8975.0,1.0,0,5,1650,0,1942,0,98146,1260,8668,medium
7852020340,2015-03-25,497000.0,3.0,2.5,2630.0,4611.0,2.0,0,3,2630,0,2001,0,98065,2220,5250,medium
3824100041,2015-04-12,419000.0,4.0,2.25,1880.0,9727.0,1.0,0,3,1100,780,1979,0,98028,1790,10274,medium
3904990260,2014-07-24,545800.0,4.0,2.5,1980.0,4500.0,2.0,0,3,1980,0,1989,0,98029,1770,4595,high
204000140,2015-04-03,403000.0,3.0,1.0,1500.0,10730.0,1.0,0,3,1000,500,1977,0,98053,1570,12210,medium
6083000071,2014-11-10,195000.0,3.0,2.0,1230.0,8235.0,1.5,0,3,1230,0,1959,0,98168,1080,10281,low
6819100111,2014-12-11,1125000.0,4.0,2.5,2520.0,2600.0,2.0,0,5,1670,850,1925,0,98119,2290,3600,luxury
7806210400,2014-09-29,255000.0,5.0,1.75,1970.0,8925.0,1.0,0,5,1170,800,1977,0,98002,1910,8025,medium
4375700055,2014-06-27,500000.0,2.0,1.5,1520.0,8040.0,1.0,0,5,1520,0,1951,0,98125,1440,8040,medium
207500012,2014-05-05,855000.0,4.0,2.75,2600.0,5390.0,1.0,0,4,1300,1300,1960,0,98199,2550,5600,very high
2731600045,2015-01-07,390000.0,4.0,2.0,2290.0,9200.0,1.5,0,3,2290,0,1920,0,98166,2140,9200,medium
